shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
40080,45.612020,-73.750819,60016,29.095
40080,45.611617,-73.750421,60017,29.149
40080,45.611168,-73.749969,60018,29.210
40080,45.610869,-73.749672,60019,29.251
40080,45.609561,-73.748376,60020,29.428
40080,45.607964,-73.746791,60021,29.644
40080,45.607014,-73.745824,60022,29.774
40080,45.604551,-73.743401,60023,30.107
40080,45.603777,-73.742634,60024,30.212
40080,45.603778,-73.742634,70001,30.212
40080,45.601323,-73.740200,70002,30.544
40080,45.598794,-73.737700,70003,30.886
40080,45.596443,-73.735378,70004,31.204
40080,45.595440,-73.734387,70005,31.340
40080,45.595318,-73.734265,70006,31.357
40080,45.593005,-73.731969,70007,31.670
40080,45.592221,-73.731190,70008,31.776
40080,45.591721,-73.730695,70009,31.844
40080,45.590670,-73.729657,70010,31.986
40080,45.589106,-73.728115,70011,32.198
40080,45.588933,-73.727944,70012,32.221
40080,45.588829,-73.727845,70013,32.235
40080,45.588658,-73.727680,70014,32.258
40080,45.588268,-73.727305,70015,32.310
40080,45.588101,-73.727139,70016,32.333
40080,45.587123,-73.726170,70017,32.466
40080,45.585920,-73.724979,70018,32.629
40080,45.585714,-73.724774,70019,32.656
40080,45.584875,-73.723927,70020,32.771
40080,45.584679,-73.723733,70021,32.797
40080,45.584141,-73.723209,70022,32.870
40080,45.583759,-73.722836,70023,32.921
40080,45.583647,-73.722724,70024,32.937
40080,45.582722,-73.721800,70025,33.062
40080,45.582522,-73.721600,70026,33.089
40080,45.582421,-73.721502,70027,33.103
40080,45.582070,-73.721164,70028,33.150
40080,45.581989,-73.721087,70029,33.161
40080,45.581905,-73.721012,70030,33.172
40080,45.581642,-73.720776,70031,33.206
40080,45.581514,-73.720667,70032,33.223
40080,45.581357,-73.720539,70033,33.243
40080,45.581142,-73.720386,70034,33.270
40080,45.580974,-73.720265,70035,33.291
40080,45.580568,-73.720025,70036,33.340
40080,45.580490,-73.719983,70037,33.349
40080,45.579893,-73.719683,70038,33.419
40080,45.578743,-73.719104,70039,33.555
40080,45.576402,-73.717926,70040,33.831
40080,45.574484,-73.716961,70041,34.057
40080,45.574208,-73.716823,70042,34.090
40080,45.574038,-73.716737,70043,34.110
40080,45.573935,-73.716687,70044,34.122
40080,45.573663,-73.716557,70045,34.154
40080,45.573579,-73.716518,70046,34.163
40080,45.572973,-73.716213,70047,34.235
40080,45.572085,-73.715768,70048,34.340
40080,45.569588,-73.714514,70049,34.634
40080,45.567186,-73.713308,70050,34.917
40080,45.564939,-73.712184,70051,35.182
40080,45.562946,-73.711188,70052,35.417
40080,45.561595,-73.710512,70053,35.576
40080,45.561010,-73.710218,70054,35.645
40080,45.560821,-73.710121,70055,35.667
40080,45.560326,-73.709868,70056,35.726
40080,45.560326,-73.709868,80001,35.726
40080,45.558950,-73.709159,80002,35.888
40080,45.558793,-73.709077,80003,35.907
40080,45.558364,-73.708821,80004,35.959
40080,45.558243,-73.708733,80005,35.974
40080,45.557861,-73.708457,80006,36.021
40080,45.557394,-73.708046,80007,36.083
40080,45.556404,-73.707128,80008,36.214
40080,45.554490,-73.705351,80009,36.468
40080,45.552060,-73.703097,80010,36.790
40080,45.549754,-73.700975,80011,37.096
40080,45.549188,-73.700456,80012,37.170
40080,45.548928,-73.700296,80013,37.202
40080,45.548159,-73.699578,80014,37.304
40080,45.546777,-73.698293,80015,37.488
40080,45.546526,-73.698068,80016,37.521
40080,45.546113,-73.697697,80017,37.575
40080,45.546015,-73.697602,80018,37.588
40080,45.545617,-73.697215,80019,37.642
40080,45.545363,-73.696964,80020,37.676
40080,45.545275,-73.696869,80021,37.688
40080,45.545126,-73.696705,80022,37.709
40080,45.544944,-73.696485,80023,37.736
40080,45.544728,-73.696215,80024,37.768
40080,45.544485,-73.695887,80025,37.805
40080,45.544240,-73.695516,80026,37.845
40080,45.544106,-73.695307,80027,37.867
40080,45.543900,-73.694940,80028,37.904
40080,45.543748,-73.694666,80029,37.931
40080,45.543573,-73.694306,80030,37.965
40080,45.543445,-73.694039,80031,37.991
40080,45.543328,-73.693760,80032,38.016
40080,45.543185,-73.693398,80033,38.048
40080,45.543065,-73.693079,80034,38.077
40080,45.542935,-73.692679,80035,38.111
40080,45.542718,-73.691903,80036,38.176
40080,45.542638,-73.691550,80037,38.205
40080,45.542576,-73.691233,80038,38.231
40080,45.542535,-73.690986,80039,38.251
40080,45.541526,-73.684858,80040,38.742
40080,45.541246,-73.683151,80041,38.879
40080,45.541007,-73.681681,80042,38.997
40080,45.540510,-73.678628,80043,39.242
40080,45.540230,-73.676902,80044,39.380
40080,45.540230,-73.676902,90001,39.380
40080,45.539197,-73.670666,90002,39.881
40080,45.538288,-73.665170,90003,40.322
40080,45.537708,-73.661668,90004,40.603
40080,45.537517,-73.660504,90005,40.697
40080,45.537393,-73.659807,90006,40.753
40080,45.537360,-73.659628,90007,40.767
40080,45.537136,-73.658539,90008,40.856
40080,45.537019,-73.658022,90009,40.898
40080,45.537019,-73.658021,100001,40.898
40080,45.536857,-73.657295,100002,40.958
40080,45.536734,-73.656692,100003,41.007
40080,45.536596,-73.655855,100004,41.074
40080,45.536552,-73.655588,100005,41.095
40080,45.536489,-73.655205,100006,41.126
40080,45.536391,-73.654541,100007,41.179
40080,45.536269,-73.653710,100008,41.245
40080,45.536070,-73.651960,100009,41.384
40080,45.536046,-73.651745,100010,41.401
40080,45.535935,-73.650898,100011,41.468
40080,45.535142,-73.646069,100012,41.856
40080,45.534092,-73.639682,100013,42.368
40080,45.533284,-73.634766,100014,42.763
40080,45.532265,-73.628570,100015,43.260
40080,45.531730,-73.625314,100016,43.521
40080,45.531476,-73.623785,100017,43.644
40082,45.531476,-73.623785,10001,0.000
40082,45.531768,-73.625550,10002,0.142
40082,45.532500,-73.629999,10003,0.499
40082,45.533229,-73.634433,10004,0.855
40082,45.534257,-73.640684,10005,1.356
40082,45.535057,-73.645560,10006,1.747
40082,45.535146,-73.646095,10007,1.790
40082,45.535931,-73.650871,10008,2.174
40082,45.536035,-73.651655,10009,2.236
40082,45.536074,-73.651989,10010,2.262
40082,45.536160,-73.652753,10011,2.323
40082,45.536269,-73.653710,10012,2.398
40082,45.536485,-73.655179,10013,2.516
40082,45.536552,-73.655588,10014,2.549
40082,45.536601,-73.655880,10015,2.572
40082,45.536734,-73.656692,10016,2.637
40082,45.536807,-73.657054,10017,2.667
40082,45.536852,-73.657273,10018,2.684
40082,45.537024,-73.658043,10019,2.748
40082,45.537024,-73.658042,20001,2.748
40082,45.537138,-73.658548,20002,2.789
40082,45.537172,-73.658717,20003,2.803
40082,45.537360,-73.659628,20004,2.877
40082,45.537497,-73.660385,20005,2.938
40082,45.538234,-73.664846,20006,3.296
40082,45.539249,-73.670980,20007,3.789
40082,45.540230,-73.676902,20008,4.264
40082,45.540230,-73.676902,30001,4.264
40082,45.541193,-73.682831,30002,4.739
40082,45.541290,-73.683421,30003,4.787
40082,45.541640,-73.685545,30004,4.957
40082,45.542194,-73.688913,30005,5.228
40082,45.542576,-73.691233,30006,5.414
40082,45.542645,-73.691583,30007,5.442
40082,45.542718,-73.691903,30008,5.468
40082,45.542933,-73.692672,30009,5.533
40082,45.543065,-73.693079,30010,5.568
40082,45.543191,-73.693414,30011,5.598
40082,45.543315,-73.693728,30012,5.626
40082,45.543432,-73.694010,30013,5.651
40082,45.543748,-73.694666,30014,5.713
40082,45.544106,-73.695307,30015,5.777
40082,45.544294,-73.695601,30016,5.809
40082,45.544485,-73.695887,30017,5.839
40082,45.544699,-73.696179,30018,5.872
40082,45.544944,-73.696485,30019,5.909
40082,45.545126,-73.696705,30020,5.935
40082,45.545342,-73.696942,30021,5.965
40082,45.545658,-73.697255,30022,6.008
40082,45.546015,-73.697602,30023,6.056
40082,45.546113,-73.697697,30024,6.069
40082,45.546250,-73.697820,30025,6.088
40082,45.546766,-73.698283,30026,6.155
40082,45.546899,-73.698407,30027,6.173
40082,45.547343,-73.698819,30028,6.232
40082,45.548006,-73.699436,30029,6.320
40082,45.548653,-73.700039,30030,6.406
40082,45.548990,-73.700353,30031,6.451
40082,45.549654,-73.700952,30032,6.538
40082,45.549862,-73.701143,30033,6.566
40082,45.550515,-73.701749,30034,6.652
40082,45.551183,-73.702368,30035,6.741
40082,45.553444,-73.704464,30036,7.041
40082,45.555915,-73.706753,30037,7.369
40082,45.557361,-73.708091,30038,7.561
40082,45.557512,-73.708225,30039,7.580
40082,45.557845,-73.708509,30040,7.623
40082,45.558050,-73.708670,30041,7.649
40082,45.558268,-73.708835,30042,7.677
40082,45.558736,-73.709114,30043,7.733
40082,45.560330,-73.709940,30044,7.922
40082,45.560330,-73.709940,40001,7.922
40082,45.560759,-73.710161,40002,7.973
40082,45.562972,-73.711270,40003,8.233
40082,45.565622,-73.712598,40004,8.546
40082,45.567720,-73.713661,40005,8.793
40082,45.568207,-73.713904,40006,8.851
40082,45.570858,-73.715219,40007,9.163
40082,45.573432,-73.716496,40008,9.466
40082,45.573625,-73.716593,40009,9.489
40082,45.573906,-73.716733,40010,9.522
40082,45.574476,-73.717015,40011,9.589
40082,45.575108,-73.717336,40012,9.663
40082,45.575936,-73.717754,40013,9.761
40082,45.578131,-73.718864,40014,10.020
40082,45.578521,-73.719062,40015,10.066
40082,45.579087,-73.719348,40016,10.133
40082,45.579582,-73.719599,40017,10.191
40082,45.579737,-73.719676,40018,10.210
40082,45.580038,-73.719821,40019,10.245
40082,45.580531,-73.720058,40020,10.303
40082,45.580575,-73.720080,40021,10.308
40082,45.580859,-73.720254,40022,10.342
40082,45.580989,-73.720333,40023,10.358
40082,45.581147,-73.720443,40024,10.377
40082,45.581230,-73.720500,40025,10.388
40082,45.581492,-73.720716,40026,10.421
40082,45.581699,-73.720887,40027,10.448
40082,45.581743,-73.720929,40028,10.454
40082,45.582133,-73.721298,40029,10.506
40082,45.582255,-73.721417,40030,10.522
40082,45.582882,-73.722037,40031,10.607
40082,45.583288,-73.722423,40032,10.662
40082,45.583882,-73.723041,40033,10.743
40082,45.584425,-73.723562,40034,10.816
40082,45.584686,-73.723818,40035,10.851
40082,45.585207,-73.724334,40036,10.922
40082,45.585487,-73.724615,40037,10.960
40082,45.585673,-73.724802,40038,10.985
40082,45.586395,-73.725525,40039,11.083
40082,45.586632,-73.725763,40040,11.116
40082,45.587648,-73.726767,40041,11.253
40082,45.588629,-73.727726,40042,11.385
40082,45.589286,-73.728370,40043,11.474
40082,45.589785,-73.728864,40044,11.542
40082,45.590708,-73.729776,40045,11.666
40082,45.591165,-73.730225,40046,11.728
40082,45.591419,-73.730475,40047,11.762
40082,45.592737,-73.731783,40048,11.941
40082,45.594145,-73.733179,40049,12.132
40082,45.595256,-73.734276,40050,12.282
40082,45.595412,-73.734429,40051,12.303
40082,45.596044,-73.735054,40052,12.389
40082,45.598589,-73.737567,40053,12.733
40082,45.601191,-73.740138,40054,13.085
40082,45.603762,-73.742688,40055,13.433
40082,45.603762,-73.742688,50001,13.433
40082,45.604306,-73.743229,50002,13.507
40082,45.605603,-73.744504,50003,13.682
40082,45.605796,-73.744624,50004,13.706
40082,45.606843,-73.745655,50005,13.847
40082,45.607086,-73.745897,50006,13.880
40082,45.607343,-73.746159,50007,13.915
40082,45.607964,-73.746791,50008,14.000
40082,45.609088,-73.747906,50009,14.152
40082,45.611032,-73.749833,50010,14.415
40082,45.611294,-73.750095,50011,14.451
40082,45.611584,-73.750387,50012,14.491
40082,45.611854,-73.750655,50013,14.527
40082,45.612499,-73.751295,50014,14.614
40082,45.613455,-73.752243,50015,14.744
40082,45.615690,-73.754462,50016,15.047
40082,45.617821,-73.756575,50017,15.335
40082,45.620442,-73.759168,50018,15.690
40082,45.622200,-73.760908,50019,15.928
40082,45.623112,-73.761799,50020,16.051
40082,45.623350,-73.762035,50021,16.083
40082,45.623709,-73.762400,50022,16.132
40082,45.624052,-73.762775,50023,16.180
40082,45.624595,-73.763455,50024,16.261
40082,45.624979,-73.763988,50025,16.320
40082,45.625151,-73.764239,50026,16.348
40082,45.625324,-73.764523,50027,16.377
40082,45.625447,-73.764741,50028,16.399
40082,45.625447,-73.764739,60001,16.399
40082,45.625549,-73.764923,60002,16.417
40082,45.625709,-73.765245,60003,16.448
40082,45.625834,-73.765505,60004,16.473
40082,45.625995,-73.765865,60005,16.506
40082,45.626151,-73.766243,60006,16.540
40082,45.626225,-73.766447,60007,16.558
40082,45.626277,-73.766591,60008,16.571
40082,45.626419,-73.767027,60009,16.608
40082,45.626535,-73.767418,60010,16.641
40082,45.626641,-73.767796,60011,16.673
40082,45.626732,-73.768149,60012,16.702
40082,45.626818,-73.768553,60013,16.735
40082,45.626893,-73.768946,60014,16.767
40082,45.626974,-73.769468,60015,16.809
40082,45.627092,-73.770309,60016,16.876
40082,45.627210,-73.771164,60017,16.944
40082,45.627598,-73.773946,60018,17.165
40082,45.627899,-73.776161,60019,17.341
40082,45.627936,-73.776464,60020,17.365
40082,45.628161,-73.778148,60021,17.499
40082,45.628455,-73.780357,60022,17.674
40082,45.628479,-73.780540,60023,17.689
40082,45.628563,-73.781060,60024,17.730
40082,45.628646,-73.781518,60025,17.767
40082,45.628845,-73.782379,60026,17.838
40082,45.629075,-73.783194,60027,17.906
40082,45.629212,-73.783612,60028,17.942
40082,45.629366,-73.784016,60029,17.978
40082,45.629549,-73.784440,60030,18.017
40082,45.630085,-73.785694,60031,18.132
40082,45.630275,-73.786136,60032,18.172
40082,45.630812,-73.787363,60033,18.285
40082,45.632396,-73.790977,60034,18.617
40082,45.632819,-73.791939,60035,18.706
40082,45.633265,-73.792952,60036,18.799
40082,45.633999,-73.794616,60037,18.952
40082,45.634228,-73.795125,60038,19.000
40082,45.634501,-73.795742,60039,19.056
40082,45.634501,-73.795742,70001,19.056
40082,45.635124,-73.797152,70002,19.186
40082,45.635411,-73.797800,70003,19.246
40082,45.635668,-73.798379,70004,19.299
40082,45.635859,-73.798803,70005,19.339
40082,45.635992,-73.799117,70006,19.367
40082,45.636143,-73.799495,70007,19.401
40082,45.636282,-73.799886,70008,19.435
40082,45.636394,-73.800231,70009,19.465
40082,45.636517,-73.800638,70010,19.500
40082,45.636623,-73.801016,70011,19.531
40082,45.636722,-73.801421,70012,19.565
40082,45.636883,-73.802230,70013,19.630
40082,45.636950,-73.802688,70014,19.667
40082,45.636998,-73.803064,70015,19.697
40082,45.637007,-73.803153,70016,19.704
40082,45.637022,-73.803291,70017,19.715
40082,45.637040,-73.803476,70018,19.729
40082,45.637093,-73.804309,70019,19.794
40082,45.637100,-73.804741,70020,19.828
40082,45.637099,-73.805157,70021,19.860
40082,45.637080,-73.805931,70022,19.921
40082,45.637021,-73.807447,70023,20.039
40082,45.636962,-73.808953,70024,20.157
40082,45.636902,-73.810472,70025,20.276
40082,45.636843,-73.811989,70026,20.394
40082,45.636822,-73.812558,70027,20.439
40082,45.636803,-73.813014,70028,20.474
40082,45.636784,-73.813541,70029,20.515
40082,45.636731,-73.815031,70030,20.632
40082,45.636709,-73.815629,70031,20.678
40082,45.636701,-73.815749,70032,20.688
40082,45.636692,-73.815986,70033,20.706
40082,45.636516,-73.820589,70034,21.066
40082,45.636290,-73.826504,70035,21.528
40082,45.636121,-73.830892,70036,21.870
40082,45.636074,-73.832166,70037,21.970
40082,45.636023,-73.833555,70038,22.078
40082,45.636023,-73.833554,80001,22.078
40082,45.635906,-73.836799,80002,22.332
40082,45.635900,-73.836987,80003,22.346
40082,45.635873,-73.837786,80004,22.409
40082,45.635803,-73.839658,80005,22.555
40082,45.635763,-73.840709,80006,22.637
40082,45.635735,-73.841498,80007,22.699
40082,45.635688,-73.842978,80008,22.814
40082,45.635685,-73.843600,80009,22.863
40082,45.635700,-73.844006,80010,22.895
40082,45.635727,-73.844355,80011,22.922
40082,45.635776,-73.844784,80012,22.956
40082,45.635824,-73.845131,80013,22.983
40082,45.635885,-73.845463,80014,23.010
40082,45.635964,-73.845877,80015,23.044
40082,45.636041,-73.846207,80016,23.071
40082,45.636153,-73.846620,80017,23.105
40082,45.636260,-73.846980,80018,23.136
40082,45.636376,-73.847340,80019,23.167
40082,45.636533,-73.847743,80020,23.203
40082,45.636675,-73.848063,80021,23.232
40082,45.636820,-73.848379,80022,23.262
40082,45.636977,-73.848667,80023,23.290
40082,45.637153,-73.848975,80024,23.321
40082,45.637338,-73.849253,80025,23.351
40082,45.637546,-73.849551,80026,23.384
40082,45.637800,-73.849899,80027,23.423
40082,45.637900,-73.850023,80028,23.438
40082,45.637977,-73.850111,80029,23.449
40082,45.638197,-73.850354,80030,23.480
40082,45.638362,-73.850531,80031,23.503
40082,45.638456,-73.850617,80032,23.515
40082,45.638601,-73.850750,80033,23.534
40082,45.638767,-73.850896,80034,23.556
40082,45.638975,-73.851050,80035,23.582
40082,45.639308,-73.851276,80036,23.623
40082,45.639422,-73.851346,80037,23.637
40082,45.639625,-73.851456,80038,23.661
40082,45.639846,-73.851557,80039,23.687
40082,45.639983,-73.851609,80040,23.702
40082,45.640088,-73.851650,80041,23.715
40082,45.640303,-73.851726,80042,23.739
40082,45.640511,-73.851773,80043,23.763
40082,45.640728,-73.851823,80044,23.787
40082,45.640784,-73.851834,80045,23.793
40082,45.641021,-73.851859,80046,23.820
40082,45.641235,-73.851871,80047,23.843
40082,45.641425,-73.851874,80048,23.865
40082,45.641572,-73.851876,80049,23.881
40082,45.641738,-73.851851,80050,23.899
40082,45.641889,-73.851829,80051,23.916
40082,45.642167,-73.851783,80052,23.947
40082,45.642369,-73.851731,80053,23.970
40082,45.642607,-73.851652,80054,23.997
40082,45.642850,-73.851555,80055,24.026
40082,45.643055,-73.851461,80056,24.049
40082,45.643283,-73.851347,80057,24.076
40082,45.643513,-73.851197,80058,24.104
40082,45.643708,-73.851067,80059,24.128
40082,45.643816,-73.850980,80060,24.142
40082,45.644117,-73.850733,80061,24.181
40082,45.644265,-73.850594,80062,24.200
40082,45.644501,-73.850354,80063,24.233
40082,45.644700,-73.850112,80064,24.262
40082,45.644861,-73.849920,80065,24.285
40082,45.644972,-73.849780,80066,24.302
40082,45.645090,-73.849624,80067,24.319
40082,45.645195,-73.849467,80068,24.336
40082,45.645332,-73.849246,80069,24.359
40082,45.645411,-73.849110,80070,24.373
40082,45.645532,-73.848895,80071,24.395
40082,45.645667,-73.848630,80072,24.420
40082,45.645785,-73.848374,80073,24.444
40082,45.645839,-73.848243,80074,24.456
40082,45.646035,-73.847755,80075,24.500
40082,45.646634,-73.846259,80076,24.634
40082,45.646895,-73.845607,80077,24.692
40082,45.647021,-73.845284,80078,24.721
40082,45.647120,-73.845065,80079,24.742
40082,45.647281,-73.844714,80080,24.774
40082,45.647430,-73.844436,80081,24.802
40082,45.647592,-73.844170,80082,24.829
40082,45.647709,-73.843986,80083,24.849
40082,45.647910,-73.843684,80084,24.881
40082,45.648094,-73.843436,80085,24.909
40082,45.648462,-73.843014,80086,24.962
40082,45.648622,-73.842858,80087,24.983
40082,45.648979,-73.842531,80088,25.030
40082,45.649065,-73.842465,80089,25.041
40082,45.649196,-73.842368,80090,25.058
40082,45.649316,-73.842282,80091,25.073
40082,45.649503,-73.842161,80092,25.095
40082,45.649730,-73.842029,80093,25.123
40082,45.649967,-73.841909,80094,25.151
40082,45.650178,-73.841819,80095,25.175
40082,45.650403,-73.841731,80096,25.201
40082,45.650871,-73.841605,80097,25.254
40082,45.651114,-73.841567,80098,25.281
40082,45.651348,-73.841544,80099,25.307
40082,45.651581,-73.841532,80100,25.333
40082,45.651825,-73.841546,80101,25.360
40082,45.651883,-73.841552,80102,25.367
40082,45.652315,-73.841604,80103,25.415
40082,45.652531,-73.841651,80104,25.439
40082,45.652875,-73.841759,80105,25.478
40082,45.653139,-73.841865,80106,25.509
40082,45.653432,-73.842011,80107,25.543
40082,45.653731,-73.842180,80108,25.579
40082,45.654036,-73.842376,80109,25.616
40082,45.654604,-73.842858,80110,25.690
40082,45.654843,-73.843070,80111,25.721
40082,45.654929,-73.843156,80112,25.733
40082,45.655377,-73.843600,80113,25.794
40082,45.655624,-73.843866,80114,25.828
40082,45.655871,-73.844147,80115,25.863
40082,45.656234,-73.844601,80116,25.917
40082,45.656359,-73.844770,80117,25.936
40082,45.657133,-73.845806,80118,26.054
40082,45.657661,-73.846508,80119,26.134
40082,45.659938,-73.849535,80120,26.480
40082,45.661536,-73.851663,80121,26.723
40082,45.662315,-73.852704,80122,26.842
40082,45.663152,-73.853823,80123,26.970
40082,45.663634,-73.854461,80124,27.043
40082,45.664865,-73.856097,80125,27.230
40082,45.665612,-73.857092,80126,27.343
40082,45.666048,-73.857664,80127,27.409
40082,45.666249,-73.857934,80128,27.440
40082,45.666473,-73.858233,80129,27.474
40082,45.667439,-73.859541,80130,27.622
40082,45.667626,-73.859795,80131,27.651
40082,45.668266,-73.860649,80132,27.748
40082,45.669431,-73.862198,80133,27.925
40082,45.669521,-73.862326,80134,27.939
40082,45.669635,-73.862477,80135,27.957
40082,45.669999,-73.862950,80136,28.011
40082,45.670438,-73.863526,80137,28.078
40082,45.671179,-73.864523,80138,28.191
40082,45.671362,-73.864778,80139,28.219
40082,45.671802,-73.865353,80140,28.286
40082,45.671870,-73.865443,80141,28.296
40082,45.672423,-73.866179,80142,28.380
40082,45.672420,-73.866176,90001,28.380
40082,45.674988,-73.869602,90002,28.771
40082,45.677559,-73.873026,90003,29.162
40082,45.679336,-73.875393,90004,29.432
40082,45.681942,-73.878860,90005,29.828
40082,45.684505,-73.882282,90006,30.218
40082,45.687043,-73.885664,90007,30.604
40082,45.687510,-73.886286,90008,30.675
40082,45.688141,-73.887145,90009,30.772
40082,45.688388,-73.887458,90010,30.809
40082,45.688499,-73.887605,90011,30.826
40082,45.688885,-73.888118,90012,30.884
40082,45.689167,-73.888496,90013,30.928
40082,45.689600,-73.889075,90014,30.994
40082,45.691532,-73.891657,90015,31.288
40082,45.692166,-73.892503,90016,31.384
40082,45.694766,-73.895962,90017,31.779
40082,45.695818,-73.897366,90018,31.939
40082,45.696086,-73.897722,90019,31.980
40082,45.696470,-73.898231,90020,32.038
40082,45.696658,-73.898483,90021,32.067
40082,45.697023,-73.898977,90022,32.123
40082,45.697260,-73.899290,90023,32.159
40082,45.698244,-73.900593,90024,32.308
40082,45.698391,-73.900790,90025,32.331
40082,45.698561,-73.901021,90026,32.357
40082,45.699879,-73.902777,90027,32.557
40082,45.700609,-73.903754,90028,32.668
40082,45.700833,-73.904053,90029,32.703
40082,45.700858,-73.904090,90030,32.706
40082,45.702218,-73.905925,90031,32.915
40082,45.702502,-73.906305,90032,32.958
40082,45.702641,-73.906488,90033,32.979
40082,45.702900,-73.906842,90034,33.019
40082,45.703139,-73.907161,90035,33.055
40082,45.703704,-73.907914,90036,33.141
40082,45.704547,-73.909035,90037,33.269
40082,45.705133,-73.909813,90038,33.358
40082,45.706487,-73.911600,90039,33.563
40082,45.706654,-73.911823,90040,33.589
40082,45.707782,-73.913327,90041,33.760
40082,45.708815,-73.914706,90042,33.917
40082,45.709346,-73.915411,90043,33.998
40082,45.710401,-73.916816,90044,34.158
40082,45.710634,-73.917117,90045,34.193
40082,45.711291,-73.918000,90046,34.294
40082,45.711707,-73.918555,90047,34.357
40082,45.711707,-73.918555,100001,34.357
40082,45.713006,-73.920289,100002,34.555
40082,45.715590,-73.923737,100003,34.948
40082,45.718165,-73.927174,100004,35.340
40082,45.720761,-73.930640,100005,35.735
40082,45.722222,-73.932590,100006,35.957
40082,45.722302,-73.932698,100007,35.969
40082,45.722612,-73.933118,100008,36.017
40082,45.722956,-73.933576,100009,36.069
40082,45.723345,-73.934093,100010,36.128
40082,45.725961,-73.937567,100011,36.525
40082,45.727987,-73.940260,100012,36.833
40082,45.728501,-73.940946,100013,36.911
40082,45.731097,-73.944419,100014,37.307
40082,45.732592,-73.946431,100015,37.535
40082,45.733654,-73.947853,100016,37.697
40082,45.736210,-73.951275,100017,38.086
40082,45.737013,-73.952354,100018,38.209
40082,45.738721,-73.954643,100019,38.469
40082,45.741288,-73.958063,100020,38.860
40082,45.742613,-73.959835,100021,39.061
40082,45.742732,-73.959995,100022,39.080
40082,45.743047,-73.960428,100023,39.128
40082,45.743333,-73.960808,100024,39.172
40082,45.743863,-73.961508,100025,39.252
40082,45.745047,-73.963075,100026,39.431
40082,45.745393,-73.963536,100027,39.484
40082,45.745823,-73.964119,100028,39.550
40082,45.746410,-73.964900,100029,39.639
40082,45.747597,-73.966482,100030,39.819
40082,45.748102,-73.967159,100031,39.896
40082,45.748939,-73.968278,100032,40.024
40082,45.749394,-73.968890,100033,40.093
40082,45.749968,-73.969668,100034,40.181
40082,45.750178,-73.969948,100035,40.213
40082,45.750837,-73.970809,100036,40.313
40082,45.751487,-73.971663,100037,40.411
40082,45.752389,-73.972850,100038,40.547
40082,45.753987,-73.974988,100039,40.790
40082,45.755267,-73.976707,100040,40.986
40082,45.755728,-73.977318,100041,41.056
40082,45.755949,-73.977614,100042,41.089
40082,45.756087,-73.977797,100043,41.110
40082,45.756260,-73.978033,100044,41.137
40082,45.756349,-73.978153,100045,41.150
40082,45.757354,-73.979506,100046,41.304
40082,45.757573,-73.979803,100047,41.337
40082,45.757714,-73.979987,100048,41.359
40082,45.758350,-73.980806,100049,41.454
40082,45.758893,-73.981533,100050,41.536
40082,45.759219,-73.981964,100051,41.586
40082,45.759497,-73.982342,100052,41.629
40082,45.759703,-73.982620,100053,41.660
40082,45.760896,-73.984220,100054,41.842
40082,45.762324,-73.986139,100055,42.060
40082,45.762482,-73.986346,100056,42.084
40082,45.762641,-73.986561,100057,42.108
40082,45.763280,-73.987429,100058,42.206
40082,45.763471,-73.987681,100059,42.235
40082,45.764771,-73.989408,100060,42.432
40082,45.766298,-73.991418,100061,42.663
40082,45.766869,-73.992176,100062,42.750
40082,45.767317,-73.992778,100063,42.818
40082,45.767874,-73.993524,100064,42.903
40082,45.768830,-73.994814,100065,43.049
40082,45.769116,-73.995193,100066,43.092
40082,45.769454,-73.995657,100067,43.145
40082,45.769879,-73.996224,100068,43.209
40082,45.770108,-73.996528,100069,43.244
40082,45.770306,-73.996776,100070,43.273
40082,45.770609,-73.997126,100071,43.317
40082,45.770997,-73.997642,100072,43.375
40082,45.771370,-73.997991,100073,43.425
40082,45.771908,-73.998439,100074,43.494
40082,45.772093,-73.998567,100075,43.517
40082,45.772274,-73.998680,100076,43.539
40082,45.772338,-73.998719,100077,43.547
40082,45.772534,-73.998824,100078,43.570
40082,45.772814,-73.998959,100079,43.603
40082,45.773185,-73.999131,100080,43.646
40084,45.560330,-73.709940,10001,0.000
40084,45.560759,-73.710161,10002,0.051
40084,45.562972,-73.711270,10003,0.311
40084,45.565622,-73.712598,10004,0.624
40084,45.567720,-73.713661,10005,0.871
40084,45.568207,-73.713904,10006,0.929
40084,45.570858,-73.715219,10007,1.241
40084,45.573432,-73.716496,10008,1.544
40084,45.573625,-73.716593,10009,1.567
40084,45.573906,-73.716733,10010,1.600
40084,45.574476,-73.717015,10011,1.667
40084,45.575108,-73.717336,10012,1.742
40084,45.575936,-73.717754,10013,1.839
40084,45.578131,-73.718864,10014,2.098
40084,45.578521,-73.719062,10015,2.144
40084,45.579087,-73.719348,10016,2.211
40084,45.579582,-73.719599,10017,2.269
40084,45.579737,-73.719676,10018,2.288
40084,45.580038,-73.719821,10019,2.323
40084,45.580531,-73.720058,10020,2.381
40084,45.580575,-73.720080,10021,2.386
40084,45.580859,-73.720254,10022,2.420
40084,45.580989,-73.720333,10023,2.436
40084,45.581147,-73.720443,10024,2.456
40084,45.581230,-73.720500,10025,2.466
40084,45.581492,-73.720716,10026,2.500
40084,45.581699,-73.720887,10027,2.526
40084,45.581743,-73.720929,10028,2.532
40084,45.582133,-73.721298,10029,2.584
